merchant_id,total_txns,total_revenue,avg_txn_amount,unique_users,failed_txns,fraud_txns,failure_rate,fraud_rate
MER00808,247,78936.55,319.58117408906884,244,15,0,6.07,0.0
MER00809,251,56442.78,224.87163346613545,251,19,1,7.57,0.4
MER00810,267,647926.84,2426.692284644195,264,19,0,7.12,0.0
MER00811,240,130596.21,544.150875,237,17,0,7.08,0.0
MER00812,257,84030.7,326.96770428015566,255,19,0,7.39,0.0
MER00813,225,66559.13,295.81835555555557,222,15,1,6.67,0.44
MER00814,251,1179274.5,4698.304780876494,247,16,0,6.37,0.0
MER00815,264,56057.41,212.33867424242425,258,13,0,4.92,0.0
MER00816,268,200800.11,749.2541417910447,268,20,0,7.46,0.0
MER00817,266,400918.75,1507.2133458646617,263,17,0,6.39,0.0
MER00818,255,1118721.84,4387.144470588236,251,16,0,6.27,0.0
MER00819,257,855594.9,3329.1630350194555,255,24,0,9.34,0.0
MER00820,246,460940.58,1873.7421951219512,243,19,0,7.72,0.0
MER00821,277,533506.38,1926.0158122743683,271,18,1,6.5,0.36
MER00822,240,1140649.81,4752.707541666667,236,13,0,5.42,0.0
MER00823,224,442797.97,1976.7766517857142,220,14,1,6.25,0.45
MER00824,272,1179627.98,4336.867573529412,267,18,0,6.62,0.0
MER00825,252,3814957.72,15138.721111111112,251,9,0,3.57,0.0
MER00826,259,57841.840000000004,223.32756756756757,253,18,0,6.95,0.0
MER00827,256,89680.68,350.31515625,255,21,0,8.2,0.0
MER00828,242,498125.84,2058.371239669422,237,16,0,6.61,0.0
MER00829,250,2813864.13,11255.45652,247,16,0,6.4,0.0
MER00830,280,533610.76,1905.7527142857143,274,14,0,5.0,0.0
MER00831,241,76603.31,317.8560580912863,240,17,0,7.05,0.0
MER00832,258,2708454.31,10497.88492248062,255,12,0,4.65,0.0
MER00833,256,259752.72,1014.6590625,255,17,0,6.64,0.0
MER00834,275,137387.79,499.5919636363637,269,12,0,4.36,0.0
MER00835,248,754405.88,3041.9591935483872,245,10,0,4.03,0.0
MER00836,255,1103184.78,4326.214823529412,248,14,0,5.49,0.0
MER00837,234,75864.17,324.2058547008547,231,16,0,6.84,0.0
MER00838,247,488914.38,1979.4104453441296,244,22,0,8.91,0.0
MER00839,241,56894.1,236.07510373443984,238,13,1,5.39,0.41
MER00840,240,758108.7,3158.7862499999997,234,12,0,5.0,0.0
MER00841,246,286769.05,1165.7278455284552,241,14,0,5.69,0.0
MER00842,270,60868.25,225.43796296296296,267,18,0,6.67,0.0
MER00843,233,689798.04,2960.5066094420604,230,15,0,6.44,0.0
MER00844,272,543494.1,1998.1400735294117,268,15,0,5.51,0.0
MER00845,274,2941069.9,10733.831751824817,271,18,0,6.57,0.0
MER00846,239,444804.96,1861.108619246862,237,15,0,6.28,0.0
MER00847,225,247529.53,1100.1312444444445,220,12,0,5.33,0.0
MER00848,265,56761.41,214.19400000000002,260,8,0,3.02,0.0
MER00849,264,82485.15,312.44374999999997,259,15,0,5.68,0.0
MER00850,242,78639.11,324.955,241,14,1,5.79,0.41
MER00851,243,4650613.95,19138.32901234568,239,18,0,7.41,0.0
MER00852,262,5217480.65,19914.04828244275,259,20,0,7.63,0.0
MER00853,280,423506.22,1512.5222142857142,278,14,0,5.0,0.0
MER00854,214,227246.93,1061.9015420560747,211,12,0,5.61,0.0
MER00855,259,187187.65,722.7322393822394,257,19,0,7.34,0.0
MER00856,265,404962.9,1528.1618867924528,263,18,0,6.79,0.0
MER00857,239,901589.24,3772.3399163179915,235,17,0,7.11,0.0
MER00858,230,257602.08000000002,1120.009043478261,226,15,0,6.52,0.0
MER00859,245,1083316.0,4421.697959183673,243,12,0,4.9,0.0
MER00860,266,1121016.91,4214.3492857142855,264,15,1,5.64,0.38
MER00861,257,79851.79,310.7073540856031,255,17,1,6.61,0.39
MER00862,249,4540534.53,18235.07843373494,247,13,0,5.22,0.0
MER00863,245,935841.0,3819.7591836734696,244,19,0,7.76,0.0
MER00864,238,247593.46,1040.3086554621848,236,15,1,6.3,0.42
MER00865,248,466368.58,1880.5184677419356,246,22,0,8.87,0.0
MER00866,256,262169.96,1024.10140625,252,12,0,4.69,0.0
MER00867,251,258508.97,1029.9162151394423,246,19,0,7.57,0.0
MER00868,240,74553.46,310.6394166666667,239,12,0,5.0,0.0
MER00869,226,1009408.3099999999,4466.408451327434,224,18,0,7.96,0.0
MER00870,237,512539.26,2162.6129113924053,236,14,0,5.91,0.0
MER00871,259,80946.5,312.53474903474904,255,17,0,6.56,0.0
MER00872,250,1304824.57,5219.29828,245,16,0,6.4,0.0
MER00873,261,299025.98,1145.6934099616858,257,14,0,5.36,0.0
MER00874,263,841619.27,3200.073269961977,261,14,0,5.32,0.0
MER00875,229,759087.32,3314.791790393013,226,9,0,3.93,0.0
MER00876,262,396228.88,1512.3239694656488,257,18,0,6.87,0.0
MER00877,251,271375.05,1081.1754980079681,248,20,0,7.97,0.0
MER00878,253,82140.06,324.66426877470354,250,13,0,5.14,0.0
MER00879,246,493483.36,2006.029918699187,245,15,0,6.1,0.0
MER00880,272,2877364.8,10578.54705882353,270,15,0,5.51,0.0
MER00881,260,485610.02,1867.7308461538462,257,14,0,5.38,0.0
MER00882,253,552330.91,2183.1261264822137,251,9,0,3.56,0.0
MER00883,225,4379501.57,19464.451422222224,224,11,0,4.89,0.0
MER00884,237,240129.29,1013.2037552742617,233,13,0,5.49,0.0
MER00885,257,611711.09,2380.198793774319,252,12,0,4.67,0.0
MER00886,228,3508725.15,15389.14539473684,226,20,0,8.77,0.0
MER00887,238,73900.8,310.5075630252101,235,13,0,5.46,0.0
MER00888,252,86918.23,344.9136111111111,247,8,0,3.17,0.0
MER00889,232,243825.66999999998,1050.9727155172413,228,14,0,6.03,0.0
MER00890,238,120751.56,507.3594957983193,237,14,0,5.88,0.0
MER00891,219,72684.74,331.89378995433793,215,18,0,8.22,0.0
MER00892,231,983070.66,4255.717142857143,230,15,1,6.49,0.43
MER00893,247,246900.7,999.5979757085021,243,11,0,4.45,0.0
MER00894,240,2479146.24,10329.776000000002,239,14,0,5.83,0.0
MER00895,241,382662.76,1587.8122821576765,240,16,0,6.64,0.0
MER00896,265,596851.86,2252.2711698113208,260,18,0,6.79,0.0
MER00897,253,475574.84,1879.7424505928855,249,21,0,8.3,0.0
MER00898,220,1026921.74,4667.82609090909,219,14,0,6.36,0.0
MER00899,267,1137976.28,4262.083445692884,265,17,0,6.37,0.0
MER00900,232,74213.19,319.8844396551724,230,14,0,6.03,0.0
MER00901,270,541093.99,2004.0518148148149,266,17,0,6.3,0.0
MER00902,252,411767.76,1633.9990476190476,248,18,0,7.14,0.0
MER00903,233,362641.76,1556.4024034334764,231,25,1,10.73,0.43
MER00904,255,265999.7,1043.1360784313727,252,13,0,5.1,0.0
MER00905,260,85122.79,327.3953461538461,255,13,1,5.0,0.38
MER00906,255,1196451.76,4691.96768627451,249,14,0,5.49,0.0
MER00907,240,1239178.5,5163.24375,237,9,1,3.75,0.42
MER00908,239,1085935.02,4543.661171548118,237,22,0,9.21,0.0
MER00909,217,65051.78,299.77778801843317,216,18,0,8.29,0.0
MER00910,299,4571520.15,15289.365050167225,293,25,0,8.36,0.0
MER00911,259,644042.51,2486.650617760618,257,17,0,6.56,0.0
MER00912,268,2843600.77,10610.450634328357,266,12,0,4.48,0.0
MER00913,239,544394.99,2277.8033054393304,235,15,0,6.28,0.0
MER00914,258,1015897.76,3937.5882170542636,256,16,0,6.2,0.0
MER00915,256,388442.68,1517.35421875,253,8,0,3.12,0.0
MER00916,247,235117.44,951.8924696356275,245,12,0,4.86,0.0
MER00917,237,73591.95,310.5145569620253,235,22,0,9.28,0.0
MER00918,219,66493.27,303.62223744292237,215,8,0,3.65,0.0
MER00919,253,597124.64,2360.176442687747,249,19,0,7.51,0.0
MER00920,282,4297972.53,15241.037340425533,279,23,1,8.16,0.35
MER00921,242,4348736.57,17969.985826446282,240,13,0,5.37,0.0
MER00922,258,83706.54,324.4439534883721,256,15,0,5.81,0.0
MER00923,261,438074.06,1678.4446743295018,256,12,0,4.6,0.0
MER00924,250,844068.89,3376.27556,248,17,0,6.8,0.0
MER00925,264,291504.42,1104.183409090909,260,14,0,5.3,0.0
MER00926,257,1110343.86,4320.404124513619,254,15,0,5.84,0.0
MER00927,230,74285.56999999999,322.98073913043476,229,13,0,5.65,0.0
MER00928,223,401825.1,1801.9062780269057,221,12,0,5.38,0.0
MER00929,249,318357.39,1278.5437349397591,246,17,0,6.83,0.0
MER00930,258,1172808.18,4545.768139534884,255,13,0,5.04,0.0
MER00931,250,781790.46,3127.1618399999998,246,18,0,7.2,0.0
MER00932,247,585544.22,2370.6243724696355,242,9,0,3.64,0.0
MER00933,248,80798.79,325.80157258064514,248,23,0,9.27,0.0
MER00934,286,1385626.42,4844.847622377622,280,18,0,6.29,0.0
MER00935,248,128780.34,519.2755645161291,244,11,0,4.44,0.0
MER00936,268,85889.15,320.4819029850746,263,23,0,8.58,0.0
MER00937,255,386684.93,1516.4114901960784,251,20,0,7.84,0.0
MER00938,252,263410.9,1045.2813492063492,250,13,0,5.16,0.0
MER00939,234,175612.15,750.4792735042735,232,15,0,6.41,0.0
MER00940,264,605549.01,2293.74625,262,6,0,2.27,0.0
MER00941,284,332502.23,1170.7825,282,24,0,8.45,0.0
MER00942,240,1057423.28,4405.930333333334,239,18,0,7.5,0.0
MER00943,244,57190.85,234.38872950819672,241,8,0,3.28,0.0
MER00944,253,348237.37,1376.4322924901185,251,9,0,3.56,0.0
MER00945,262,1079274.07,4119.3666793893135,258,11,0,4.2,0.0
MER00946,248,2680748.23,10809.46866935484,245,15,0,6.05,0.0
MER00947,254,575153.74,2264.3848031496063,250,18,0,7.09,0.0
MER00948,277,84559.81,305.27007220216603,270,13,1,4.69,0.36
MER00949,217,2287963.56,10543.610875576038,216,11,0,5.07,0.0
MER00950,231,80541.29,348.66359307359306,227,17,0,7.36,0.0
MER00951,255,86838.17,340.5418431372549,253,19,0,7.45,0.0
MER00952,263,1267032.34,4817.613460076046,259,13,0,4.94,0.0
MER00953,266,58200.520000000004,218.79894736842107,265,10,0,3.76,0.0
MER00954,290,94958.8,327.4441379310345,288,18,0,6.21,0.0
MER00955,234,228370.92,975.9441025641026,234,24,0,10.26,0.0
MER00956,257,833145.23,3241.810233463035,252,17,0,6.61,0.0
MER00957,250,564452.95,2257.8118,249,13,0,5.2,0.0
MER00958,251,1268995.47,5055.758844621514,249,16,0,6.37,0.0
MER00959,256,586704.05,2291.8126953125,254,13,0,5.08,0.0
MER00960,278,1058296.81,3806.823057553957,276,21,0,7.55,0.0
MER00961,232,69892.49,301.2607327586207,228,13,0,5.6,0.0
MER00962,255,897570.0,3519.8823529411766,252,10,0,3.92,0.0
MER00963,249,74254.9,298.21244979919675,243,17,0,6.83,0.0
MER00964,259,57894.87,223.53231660231663,258,13,0,5.02,0.0
MER00965,272,85779.46,315.3656617647059,268,13,1,4.78,0.37
MER00966,230,323123.84,1404.8862608695654,228,17,0,7.39,0.0
MER00967,236,532249.76,2255.295593220339,233,15,0,6.36,0.0
MER00968,242,247406.0,1022.3388429752066,237,19,0,7.85,0.0
MER00969,240,74424.12,310.10049999999995,235,17,0,7.08,0.0
MER00970,285,140553.44,493.1699649122807,283,16,0,5.61,0.0
MER00971,235,510251.12,2171.2813617021275,231,14,0,5.96,0.0
MER00972,235,755351.1,3214.2599999999998,232,19,0,8.09,0.0
MER00973,241,461775.64,1916.0814937759337,238,10,0,4.15,0.0
MER00974,261,274723.0,1052.5785440613026,259,14,0,5.36,0.0
MER00975,222,3418978.47,15400.80391891892,220,10,1,4.5,0.45
MER00976,232,232112.85,1000.4864224137931,229,11,0,4.74,0.0
MER00977,256,3702872.86,14464.347109375,253,15,2,5.86,0.78
MER00978,248,471728.1,1902.1294354838708,244,15,1,6.05,0.4
MER00979,256,254569.52,994.4121875,253,15,0,5.86,0.0
MER00980,225,50976.44,226.56195555555556,222,15,0,6.67,0.0
MER00981,250,80195.6,320.7824,246,17,0,6.8,0.0
MER00982,258,186020.43,721.0094186046512,257,19,0,7.36,0.0
MER00983,264,135851.04,514.5872727272728,260,14,0,5.3,0.0
MER00984,261,795534.53,3048.025019157088,257,20,0,7.66,0.0
MER00985,257,476918.68,1855.7147081712062,254,20,0,7.78,0.0
MER00986,256,584914.89,2284.8237890625,254,16,0,6.25,0.0
MER00987,256,252420.19,986.0163671875,249,15,1,5.86,0.39
MER00988,245,2510295.73,10246.105020408164,241,18,1,7.35,0.41
MER00989,244,245600.43,1006.5591393442622,240,15,1,6.15,0.41
MER00990,238,228207.04,958.8531092436975,236,18,0,7.56,0.0
MER00991,242,76131.57,314.59326446280994,235,10,0,4.13,0.0
MER00992,278,86195.21,310.05471223021584,276,11,0,3.96,0.0
MER00993,255,478760.97000000003,1877.4940000000001,254,11,0,4.31,0.0
MER00994,280,1269759.04,4534.853714285714,275,14,0,5.0,0.0
MER00995,212,405988.88,1915.041886792453,210,9,0,4.25,0.0
MER00996,221,996244.89,4507.895429864254,218,13,1,5.88,0.45
MER00997,234,437763.98,1870.7862393162393,230,10,0,4.27,0.0
MER00998,260,393288.34,1512.6474615384616,258,15,0,5.77,0.0
MER00999,235,243313.95,1035.378510638298,229,17,1,7.23,0.43
MER01000,234,71123.98,303.9486324786325,230,17,0,7.26,0.0
MER01001,270,496997.88,1840.732888888889,269,12,0,4.44,0.0
MER01002,273,5113703.52,18731.514725274723,270,21,0,7.69,0.0
MER01003,268,204175.77,761.8498880597015,264,19,0,7.09,0.0
MER01004,248,576846.14,2325.9925,248,11,1,4.44,0.4
MER01005,264,422758.47000000003,1601.357840909091,260,13,1,4.92,0.38
MER01006,267,2555214.63,9570.09224719101,259,17,0,6.37,0.0
MER01007,249,5167715.1,20753.875903614455,247,14,0,5.62,0.0
MER01008,241,478314.38,1984.7069709543568,238,13,1,5.39,0.41
MER01009,248,79963.89,322.4350403225806,245,16,0,6.45,0.0
MER01010,280,136481.33,487.4333214285714,279,13,0,4.64,0.0
MER01011,253,757826.43,2995.36138339921,248,14,0,5.53,0.0
MER01012,249,437710.64,1757.8740562248997,249,11,1,4.42,0.4
MER01013,226,952578.74,4214.95017699115,225,10,0,4.42,0.0
MER01014,255,241193.66,945.8574901960784,248,20,0,7.84,0.0
MER01015,280,626293.46,2236.762357142857,278,18,0,6.43,0.0
MER01016,239,78040.06,326.52744769874477,238,12,0,5.02,0.0
MER01017,242,505246.83999999997,2087.796859504132,239,14,0,5.79,0.0
MER01018,240,3816591.38,15902.464083333332,238,15,1,6.25,0.42
MER01019,220,505253.42,2296.6064545454547,216,15,0,6.82,0.0
MER01020,230,109242.12,474.96573913043477,229,15,0,6.52,0.0
MER01021,258,601059.5,2329.687984496124,252,12,0,4.65,0.0
MER01022,269,93849.28,348.8820817843866,263,16,0,5.95,0.0
MER01023,235,1259242.09,5358.4769787234045,232,14,0,5.96,0.0
MER01024,235,895562.85,3810.905744680851,230,13,0,5.53,0.0
MER01025,258,607600.8,2355.0418604651163,256,21,0,8.14,0.0
MER01026,250,1176177.51,4704.71004,242,18,0,7.2,0.0
MER01027,270,1183507.0,4383.3592592592595,267,15,0,5.56,0.0
MER01028,225,203021.95,902.3197777777779,222,12,0,5.33,0.0
MER01029,240,256192.04,1067.4668333333334,239,13,0,5.42,0.0
MER01030,249,127263.87,511.09987951807227,246,14,0,5.62,0.0
MER01031,243,436256.77,1795.2953497942387,242,13,0,5.35,0.0
MER01032,274,1131146.16,4128.270656934306,269,19,0,6.93,0.0
MER01033,263,580817.76,2208.4325475285173,260,8,0,3.04,0.0
MER01034,256,904325.3099999999,3532.5207421874998,253,18,0,7.03,0.0
MER01035,274,2693435.97,9830.058284671533,273,19,0,6.93,0.0
MER01036,286,221113.5,773.1241258741259,283,13,0,4.55,0.0
MER01037,260,255921.75,984.314423076923,255,13,0,5.0,0.0
MER01038,265,295508.31,1115.1256981132076,262,23,0,8.68,0.0
MER01039,248,952340.42,3840.0823387096775,244,14,0,5.65,0.0
MER01040,261,130061.64,498.32045977011495,260,22,0,8.43,0.0
MER01041,253,784852.69,3102.184545454545,246,19,1,7.51,0.4
MER01042,281,313177.91,1114.5121352313167,276,20,0,7.12,0.0
MER01043,241,453734.5,1882.7157676348547,235,13,0,5.39,0.0
MER01044,252,243675.0,966.9642857142857,248,10,1,3.97,0.4
MER01045,239,937106.24,3920.946610878661,233,19,2,7.95,0.84
MER01046,239,262342.62,1097.6678661087865,236,14,0,5.86,0.0
MER01047,238,53526.73,224.9022268907563,235,10,0,4.2,0.0
MER01048,240,75810.49,315.8770416666667,237,14,0,5.83,0.0
MER01049,233,52532.77,225.46253218884118,229,16,0,6.87,0.0
MER01050,229,332950.21,1453.9310480349345,226,21,0,9.17,0.0
MER01051,239,724255.58,3030.358075313807,237,21,0,8.79,0.0
MER01052,259,56311.11,217.41741312741314,257,14,0,5.41,0.0
MER01053,249,1043628.74,4191.280080321285,245,19,0,7.63,0.0
MER01054,238,426768.11,1793.143319327731,235,20,0,8.4,0.0
MER01055,267,217049.74,812.9203745318351,264,18,0,6.74,0.0
MER01056,284,932625.64,3283.8930985915495,281,18,0,6.34,0.0
MER01057,245,294420.36,1201.7157551020407,243,15,0,6.12,0.0
MER01058,235,553725.37,2356.278170212766,233,11,0,4.68,0.0
MER01059,249,54059.340000000004,217.10578313253015,248,17,1,6.83,0.4
MER01060,251,83947.56999999999,334.4524701195219,249,14,0,5.58,0.0
MER01061,258,365716.39,1417.5053875968993,257,16,0,6.2,0.0
MER01062,274,409493.9,1494.503284671533,270,16,0,5.84,0.0
MER01063,256,249259.06,973.668203125,250,18,0,7.03,0.0
MER01064,221,67900.9,307.2438914027149,219,18,0,8.14,0.0
MER01065,237,76261.79,321.7797046413502,235,13,0,5.49,0.0
MER01066,244,55512.73,227.51118852459018,240,20,0,8.2,0.0
MER01067,244,268795.24,1101.6198360655737,240,17,0,6.97,0.0
MER01068,259,495678.35,1913.8160231660231,259,14,0,5.41,0.0
MER01069,232,1029829.72,4438.921206896552,226,8,0,3.45,0.0
MER01070,250,458165.67,1832.66268,246,18,0,7.2,0.0
MER01071,247,2505380.09,10143.23923076923,243,22,0,8.91,0.0
MER01072,262,1169547.75,4463.922709923664,258,14,0,5.34,0.0
MER01073,244,4493208.5,18414.78893442623,241,12,0,4.92,0.0
MER01074,255,583258.52,2287.2883137254903,253,14,0,5.49,0.0
MER01075,235,449305.86,1911.939829787234,231,13,0,5.53,0.0
MER01076,255,1213330.48,4758.158745098039,253,10,0,3.92,0.0
MER01077,271,78483.01,289.6052029520295,270,13,0,4.8,0.0
MER01078,243,52344.3,215.40864197530865,242,12,0,4.94,0.0
MER01079,256,283449.82,1107.225859375,249,14,0,5.47,0.0
MER01080,228,500794.47000000003,2196.4669736842106,225,18,0,7.89,0.0
MER01081,247,73537.41,297.7223076923077,243,12,0,4.86,0.0
MER01082,256,85300.88,333.2065625,254,17,0,6.64,0.0
MER01083,244,2587815.6,10605.801639344263,240,11,0,4.51,0.0
MER01084,255,58698.06,230.18847058823528,248,20,0,7.84,0.0
MER01085,230,251762.23,1094.6183913043478,230,15,0,6.52,0.0
MER01086,257,564776.47,2197.573813229572,255,22,0,8.56,0.0
MER01087,235,757314.97,3222.616893617021,230,12,0,5.11,0.0
MER01088,238,1025809.12,4310.122352941176,236,15,1,6.3,0.42
MER01089,237,58973.93,248.8351476793249,232,20,0,8.44,0.0
MER01090,228,355235.21,1558.0491666666667,225,11,0,4.82,0.0
MER01091,228,894582.41,3923.607061403509,224,12,0,5.26,0.0
MER01092,260,4072092.5,15661.89423076923,259,12,0,4.62,0.0
MER01093,257,767219.58,2985.290194552529,255,13,0,5.06,0.0
MER01094,268,1039751.69,3879.670485074627,267,23,1,8.58,0.37
MER01095,243,1136753.21,4677.9967489711935,237,22,0,9.05,0.0
MER01096,256,475271.39,1856.5288671875,256,10,1,3.91,0.39
MER01097,216,49084.95,227.24513888888887,216,12,0,5.56,0.0
MER01098,245,254487.71,1038.7253469387754,239,14,1,5.71,0.41
MER01099,272,1271029.1,4672.901102941177,268,22,0,8.09,0.0
MER01100,241,111496.62,462.64157676348543,236,19,0,7.88,0.0
MER01101,265,1166216.91,4400.8185283018865,261,15,0,5.66,0.0
MER01102,244,747071.76,3061.7695081967213,242,18,0,7.38,0.0
MER01103,250,459630.92,1838.52368,250,11,0,4.4,0.0
MER01104,266,597918.39,2247.8134962406016,263,14,0,5.26,0.0
MER01105,264,258430.41,978.9030681818182,264,10,1,3.79,0.38
MER01106,265,2726429.56,10288.413433962265,262,17,0,6.42,0.0
MER01107,268,284697.55,1062.3042910447762,265,19,0,7.09,0.0
MER01108,241,220410.87,914.5679253112033,237,17,0,7.05,0.0
MER01109,244,114123.77,467.72036885245905,240,20,0,8.2,0.0
MER01110,264,617004.44,2337.13803030303,264,15,0,5.68,0.0
MER01111,262,258622.6,987.1091603053435,257,14,0,5.34,0.0
MER01112,235,254298.44,1082.1210212765957,232,13,0,5.53,0.0
MER01113,257,81443.38,316.9003112840467,253,23,0,8.95,0.0
MER01114,248,79454.16,320.37967741935483,244,10,1,4.03,0.4
MER01115,253,4572869.53,18074.583122529646,249,13,0,5.14,0.0
MER01116,240,239422.91,997.5954583333333,238,8,0,3.33,0.0
MER01117,248,238386.52,961.2359677419355,245,22,0,8.87,0.0
MER01118,250,3531117.57,14124.47028,247,17,2,6.8,0.8
MER01119,255,243462.81,954.7561176470588,252,10,0,3.92,0.0
MER01120,268,306724.74,1144.4952985074626,265,11,0,4.1,0.0
MER01121,255,76712.03,300.83149019607845,253,27,0,10.59,0.0
MER01122,233,445995.33,1914.1430472103004,229,16,0,6.87,0.0
MER01123,248,76101.05,306.85907258064515,245,10,0,4.03,0.0
MER01124,268,288877.16,1077.8998507462686,266,20,0,7.46,0.0
MER01125,261,270613.73,1036.834214559387,256,16,0,6.13,0.0
MER01126,260,1174688.89,4518.034192307692,256,21,0,8.08,0.0
MER01127,272,2749992.66,10110.267132352941,269,16,0,5.88,0.0
MER01128,235,1028628.06,4377.140680851064,233,16,0,6.81,0.0
MER01129,243,3851044.2399999998,15847.918683127571,241,25,1,10.29,0.41
MER01130,276,89226.65,323.2849637681159,271,16,1,5.8,0.36
MER01131,254,295978.15,1165.2683070866142,252,18,0,7.09,0.0
MER01132,247,85492.05,346.12165991902833,245,19,0,7.69,0.0
MER01133,290,285999.5,986.2051724137931,284,18,0,6.21,0.0
MER01134,288,4163411.71,14456.290659722223,287,12,2,4.17,0.69
MER01135,261,1171416.27,4488.1849425287355,261,14,0,5.36,0.0
MER01136,243,57120.92,235.06551440329218,236,12,0,4.94,0.0
MER01137,247,261089.35,1057.0419028340082,245,20,0,8.1,0.0
MER01138,230,764231.64,3322.7462608695655,226,12,0,5.22,0.0
MER01139,265,83558.66,315.3156981132076,260,12,0,4.53,0.0
MER01140,244,279176.44,1144.165737704918,241,18,0,7.38,0.0
MER01141,223,3243402.62,14544.406367713005,222,19,0,8.52,0.0
MER01142,253,80528.55,318.2946640316206,252,16,0,6.32,0.0
MER01143,241,59933.65,248.68734439834026,238,18,0,7.47,0.0
MER01144,279,667130.26,2391.1478853046597,277,13,1,4.66,0.36
MER01145,263,1164999.64,4429.656425855513,262,14,0,5.32,0.0
MER01146,239,276005.64,1154.8353138075315,235,12,0,5.02,0.0
MER01147,276,538016.5,1949.3351449275362,271,18,0,6.52,0.0
MER01148,274,1259060.3,4595.110583941606,272,18,0,6.57,0.0
MER01149,262,303073.16,1156.767786259542,258,13,0,4.96,0.0
MER01150,251,186190.33,741.7941434262948,248,13,0,5.18,0.0
MER01151,230,463515.15,2015.2832608695653,228,10,1,4.35,0.43
MER01152,283,1080475.31,3817.9339575971735,281,14,0,4.95,0.0
MER01153,274,67585.73,246.66324817518247,271,19,0,6.93,0.0
MER01154,230,253544.31,1102.3665652173913,228,21,0,9.13,0.0
MER01155,244,464411.09,1903.3241393442624,239,20,1,8.2,0.41
MER01156,260,62930.92,242.042,258,13,0,5.0,0.0
MER01157,279,438566.92,1571.9244444444444,274,16,1,5.73,0.36
MER01158,211,213922.72,1013.8517535545024,211,13,0,6.16,0.0
MER01159,249,261538.09,1050.3537751004017,247,16,0,6.43,0.0
MER01160,228,521337.38,2286.5674561403507,225,12,0,5.26,0.0
MER01161,281,1191350.19,4239.680391459075,280,18,0,6.41,0.0
MER01162,268,924151.27,3448.3256343283583,262,16,0,5.97,0.0
MER01163,247,246572.99,998.2712145748987,245,16,0,6.48,0.0
MER01164,271,592669.6,2186.972693726937,268,12,0,4.43,0.0
MER01165,264,236059.34,894.1641666666667,260,12,0,4.55,0.0
MER01166,242,782751.91,3234.5120247933887,240,18,0,7.44,0.0
MER01167,244,1090895.86,4470.884672131148,241,16,0,6.56,0.0
MER01168,231,49663.05,214.99155844155845,230,13,0,5.63,0.0
MER01169,224,123238.55,550.1720982142857,221,6,0,2.68,0.0
MER01170,210,1081654.83,5150.737285714286,207,19,0,9.05,0.0
MER01171,252,955681.47,3792.3867857142855,248,18,0,7.14,0.0
MER01172,252,264433.72,1049.3401587301587,252,11,0,4.37,0.0
MER01173,259,5444659.54,21021.851505791506,256,17,0,6.56,0.0
MER01174,247,1102069.42,4461.81951417004,243,15,0,6.07,0.0
MER01175,260,82958.16,319.0698461538462,257,14,0,5.38,0.0
MER01176,254,391505.96,1541.3620472440946,249,23,0,9.06,0.0
MER01177,228,981620.8,4305.354385964913,225,19,0,8.33,0.0
MER01178,258,127279.42,493.3310852713178,255,10,0,3.88,0.0
MER01179,262,81740.76,311.98763358778626,259,13,0,4.96,0.0
MER01180,254,192108.12,756.3311811023622,250,11,0,4.33,0.0
MER01181,257,1077322.83,4191.917626459144,255,15,0,5.84,0.0
MER01182,262,274677.33,1048.3867557251908,258,17,0,6.49,0.0
MER01183,250,291849.15,1167.3966,246,15,0,6.0,0.0
MER01184,257,305654.38,1189.3166536964982,253,9,0,3.5,0.0
MER01185,277,87439.03,315.6643682310469,275,10,0,3.61,0.0
MER01186,247,119677.8,484.5255060728745,242,6,0,2.43,0.0
MER01187,243,241181.88,992.518024691358,241,15,1,6.17,0.41
MER01188,244,4702919.57,19274.260532786888,237,14,0,5.74,0.0
MER01189,241,528883.64,2194.5379253112033,237,12,1,4.98,0.41
MER01190,245,187996.22,767.3315102040816,241,14,1,5.71,0.41
MER01191,225,1032521.1,4588.982666666667,222,16,0,7.11,0.0
MER01192,245,763842.77,3117.7255918367346,244,15,0,6.12,0.0
MER01193,212,210506.4,992.954716981132,210,12,1,5.66,0.47
MER01194,269,1265022.07,4702.684275092937,264,21,0,7.81,0.0
MER01195,278,4115174.16,14802.784748201439,274,11,0,3.96,0.0
MER01196,225,529894.97,2355.0887555555555,222,16,0,7.11,0.0
MER01197,256,76812.48,300.04875,253,17,0,6.64,0.0
MER01198,274,58158.07,212.2557299270073,271,7,0,2.55,0.0
MER01199,253,1157455.29,4574.92209486166,250,12,0,4.74,0.0
MER01200,245,124784.56,509.32473469387753,241,15,0,6.12,0.0
MER01201,251,4497264.53,17917.388565737052,250,16,0,6.37,0.0
MER01202,256,270788.28,1057.76671875,255,14,0,5.47,0.0
MER01203,255,85824.81,336.5678823529412,253,17,0,6.67,0.0
MER01204,231,428489.2,1854.9316017316019,227,13,0,5.63,0.0
MER01205,259,59871.06,231.16239382239382,257,13,0,5.02,0.0
MER01206,229,420967.36,1838.2854148471615,224,13,0,5.68,0.0
MER01207,236,470097.82,1991.9399152542373,234,15,0,6.36,0.0
MER01208,262,5021855.4,19167.387022900766,262,15,0,5.73,0.0
MER01209,271,397768.86,1467.781771217712,268,18,0,6.64,0.0
MER01210,232,341498.43,1471.9759913793102,230,16,0,6.9,0.0
MER01211,242,78243.32,323.31950413223143,242,21,0,8.68,0.0
