user_id,age,gender,city,city_tier,preferred_platform,activity_level,monthly_txn_frequency,device_type,registration_date,segment,segment_name,avg_txn_amount,total_spend,total_txns,platform_loyalty_rate,avg_spend_per_day,pca1,pca2
USR005732,29,Female,Kolkata,Tier1,Paytm,High,36,Android,2020-06-07,0,Active Everyday Users,3825.461136363636,168320.29,44,0.8181818181818182,230.58,0.6086855693417832,-0.12686494220591032
USR005733,40,Male,Bareilly,Tier3,Paytm,High,24,Android,2019-03-14,2,Loyal Digital Users,3231.233035714286,180949.05,56,0.8928571428571429,247.88,1.313341792251991,-0.420408795425972
USR005734,35,Male,Bangalore,Tier1,CRED,Medium,17,Android,2022-02-22,1,Casual Small Spenders,1967.0708108108104,72781.62,37,0.7567567567567568,99.7,-2.685000067755277,1.5740461098726957
USR005735,40,Female,Agra,Tier2,Google Pay,Medium,13,iOS,2020-07-22,0,Active Everyday Users,3120.714,140432.13,45,0.8444444444444444,192.37,0.17009389737201333,0.48771371794804164
USR005736,40,Male,Pune,Tier1,Google Pay,Low,4,Android,2021-02-22,0,Active Everyday Users,3056.158823529412,155864.1,51,0.8823529411764706,213.51,0.08464796556143879,0.2957920369354222
USR005737,39,Male,Kanpur,Tier2,Google Pay,Power,103,iOS,2021-10-08,1,Casual Small Spenders,2004.3320833333332,96207.94,48,0.8333333333333334,131.79,-2.315982522159803,1.3972987703997997
USR005738,27,Female,Kanpur,Tier2,Google Pay,Power,64,Android,2020-01-16,1,Casual Small Spenders,1624.47725,64979.09,40,0.75,89.01,-3.5609571900497983,2.337309605445409
USR005739,19,Male,Chennai,Tier1,PhonePe,High,39,Android,2021-01-26,1,Casual Small Spenders,2194.458723404255,103139.56,47,0.9148936170212766,141.29,-1.5189568097940616,0.21287768996283038
USR005740,33,Male,Pune,Tier1,PhonePe,Low,1,iOS,2019-03-13,3,Premium Investors,3586.234814814815,193656.68,54,0.9259259259259259,265.28,1.898377848133664,-0.872902680559672
USR005741,50,Female,Visakhapatnam,Tier2,Google Pay,Medium,7,Android,2022-08-11,0,Active Everyday Users,3474.7094117647057,177210.18,51,0.7647058823529411,242.75,1.5360816306555003,1.2788264389149853
USR005742,37,Female,Patna,Tier2,PhonePe,Low,5,iOS,2022-01-11,2,Loyal Digital Users,3371.1293333333333,151700.82,45,0.9333333333333333,207.81,0.35757149985510295,-1.2162284556393124
USR005743,47,Male,Bikaner,Tier3,Google Pay,High,31,Android,2020-11-22,0,Active Everyday Users,2902.277857142857,162527.56,56,0.8571428571428571,222.64,0.20376623237021896,1.0076593121207873
USR005744,63,Male,Kolkata,Tier1,Google Pay,High,22,Android,2019-05-14,1,Casual Small Spenders,1881.3882352941175,95950.8,51,0.803921568627451,131.44,-2.3639130109881035,1.8767272996424946
USR005745,24,Male,Aurangabad,Tier3,PhonePe,Low,5,Android,2019-06-15,0,Active Everyday Users,2990.6120454545453,131586.93,44,0.75,180.26,-0.5031325811930424,0.7965127962143986
USR005746,41,Female,Delhi,Tier1,CRED,Power,94,Android,2021-10-16,2,Loyal Digital Users,4292.918235294118,145959.22,34,0.8235294117647058,199.94,0.25824795394541383,-0.8540695382827878
USR005747,40,Female,Allahabad,Tier3,PhonePe,Low,5,Android,2022-12-20,0,Active Everyday Users,2101.206129032258,130274.78,62,0.8870967741935484,178.46,-0.7007013873702117,0.9853800590223252
USR005748,62,Female,Kolkata,Tier1,PhonePe,Power,74,Android,2019-02-28,0,Active Everyday Users,3011.5398333333333,180692.39,60,0.8,247.52,1.3932540805234555,1.6669960345989527
USR005749,62,Male,Patna,Tier2,Google Pay,Medium,19,iOS,2019-11-16,0,Active Everyday Users,2002.1780392156863,102111.08,51,0.8431372549019608,139.88,-1.6159912065335047,1.2452168779502688
USR005750,41,Male,Madurai,Tier2,PhonePe,Medium,7,iOS,2021-09-30,1,Casual Small Spenders,3087.355333333333,138930.99,45,0.8444444444444444,190.32,-2.0921167895474615,0.319623769124588
USR005751,26,Female,Hyderabad,Tier1,Google Pay,Medium,10,Android,2021-10-13,1,Casual Small Spenders,2037.8379166666664,97816.22,48,0.8333333333333334,133.99,-1.7452845544057844,0.7194860665238921
USR005752,46,Female,Pune,Tier1,PhonePe,Medium,12,Android,2020-08-17,3,Premium Investors,3724.8254166666666,178791.62,48,0.875,244.92,1.3596318464278843,-1.6595694805073853
USR005753,22,Male,Coimbatore,Tier2,Paytm,Medium,10,Android,2021-01-11,3,Premium Investors,4932.198139534884,212084.52,43,0.8837209302325582,290.53,1.4011077557596743,-1.0027878187413701
USR005754,45,Female,Moradabad,Tier3,PhonePe,Power,67,iOS,2021-12-01,3,Premium Investors,4877.167115384616,253612.69,52,0.7692307692307693,347.41,4.417681622466879,1.548559155887681
USR005755,52,Male,Patna,Tier2,Amazon Pay,Medium,20,iOS,2021-01-08,3,Premium Investors,3357.1130909090907,184641.22,55,0.8909090909090909,252.93,1.7116670894676986,0.43087107795481766
USR005756,30,Female,Hyderabad,Tier1,PhonePe,High,38,Android,2019-06-07,1,Casual Small Spenders,1986.2282978723404,93352.73,47,0.851063829787234,127.88,-2.0362438010832578,-0.5470698260721559
USR005757,39,Male,Surat,Tier2,Amazon Pay,High,36,iOS,2021-04-10,0,Active Everyday Users,3106.391525423729,183277.1,59,0.7966101694915254,251.06,1.2178237050261538,1.4075669850757604
USR005758,32,Female,Chennai,Tier1,PhonePe,Medium,16,Web,2022-06-28,1,Casual Small Spenders,1863.098103448276,108059.69,58,0.8793103448275862,148.03,-1.70314102658489,1.2486107863009475
USR005759,32,Male,Jodhpur,Tier3,PhonePe,High,32,iOS,2019-08-31,3,Premium Investors,4458.948947368421,169440.06,38,0.8421052631578947,232.11,1.0261745495368433,-0.22427263806769449
USR005760,28,Male,Agra,Tier2,WhatsApp Pay,High,47,iOS,2019-01-08,0,Active Everyday Users,3586.424693877551,175734.81,49,0.7755102040816326,240.73,1.2197918587184755,0.6380429914483381
USR005761,44,Male,Faridabad,Tier3,CRED,High,28,Web,2021-01-19,2,Loyal Digital Users,2652.6343181818183,116715.91,44,0.8863636363636364,159.88,-1.2011304294080698,-0.7321088418588363
USR005762,56,Female,Coimbatore,Tier2,Google Pay,Medium,6,Android,2021-07-11,1,Casual Small Spenders,2082.09,104104.5,50,0.88,142.61,-1.710839098510019,-0.2127974341929191
USR005763,56,Male,Ahmedabad,Tier1,CRED,High,26,Android,2019-12-25,0,Active Everyday Users,3526.4771111111118,158691.47,45,0.8222222222222222,217.39,1.2135778371334134,-0.12189818083407071
USR005764,24,Male,Ranchi,Tier2,PhonePe,High,44,Android,2022-02-01,2,Loyal Digital Users,3035.761509433962,160895.36,53,0.9433962264150944,220.4,0.3100546224831561,-2.182646169904705
USR005765,49,Male,Ranchi,Tier2,CRED,Low,2,Android,2022-06-22,0,Active Everyday Users,2731.160681818182,120171.07,44,0.75,164.62,-0.6285510963033709,2.5468225590026563
USR005766,43,Female,Visakhapatnam,Tier2,PhonePe,Medium,7,Android,2020-12-17,1,Casual Small Spenders,2530.4952083333333,121463.77,48,0.8333333333333334,166.39,-1.9423087710208955,0.8387707474369849
USR005767,27,Other,Moradabad,Tier3,Paytm,High,38,Android,2019-10-19,1,Casual Small Spenders,1645.40425,65816.17,40,0.8,90.16,-4.151637128078992,-0.29576629914189945
USR005768,21,Male,Agra,Tier2,Paytm,High,43,Android,2022-03-01,1,Casual Small Spenders,1515.9330555555557,54573.59,36,0.8888888888888888,74.76,-4.185994867581353,0.13933704552440374
USR005769,27,Female,Rajkot,Tier3,Google Pay,Power,133,Android,2020-12-05,1,Casual Small Spenders,2118.2170212765955,99556.2,47,0.8936170212765957,136.38,-2.2723016600513284,-0.4946280786506896
USR005770,52,Female,Agra,Tier2,CRED,Low,2,Android,2020-02-16,3,Premium Investors,3145.9785185185183,169882.84,54,0.8333333333333334,232.72,1.3411171619380018,-0.02274538622249963
USR005771,39,Female,Coimbatore,Tier2,WhatsApp Pay,High,45,Web,2022-11-05,3,Premium Investors,3519.5953333333337,158381.79,45,0.8444444444444444,216.96,1.3233673522006855,-0.4972445938979356
USR005772,42,Male,Nashik,Tier2,Google Pay,Power,89,Android,2022-03-07,1,Casual Small Spenders,2146.306888888889,96583.81,45,0.8,132.31,-2.2749395133447097,0.8126256348374137
USR005773,27,Female,Pune,Tier1,Amazon Pay,Medium,6,Android,2020-05-18,0,Active Everyday Users,3291.98,164599.0,50,0.82,225.48,0.8954302421555328,0.8654750520306521
USR005774,42,Other,Bangalore,Tier1,PhonePe,Medium,11,Android,2019-06-13,1,Casual Small Spenders,1457.4103125,46637.13,32,0.84375,63.89,-4.914122615299977,0.015881562297618137
USR005775,19,Female,Chennai,Tier1,Google Pay,Medium,9,Android,2019-01-08,1,Casual Small Spenders,2290.0226666666663,68700.68,30,0.9,94.11,-3.2667443325349153,-2.251106183168563
USR005776,30,Female,Jaipur,Tier2,Google Pay,High,45,Android,2020-08-16,2,Loyal Digital Users,2925.3601754385963,166745.53,57,0.9122807017543859,228.42,0.4265410055372295,-1.2051601339513045
USR005777,39,Female,Allahabad,Tier3,Google Pay,Medium,12,Android,2021-03-28,3,Premium Investors,3208.3315254237286,189291.56,59,0.8983050847457628,259.3,1.4655754702652544,-0.3839793560036215
USR005778,24,Male,Visakhapatnam,Tier2,PhonePe,Power,131,iOS,2021-03-26,3,Premium Investors,6830.995000000001,300563.78,44,0.9090909090909091,411.73,6.870689766974668,-4.200269055311857
USR005779,47,Female,Jodhpur,Tier3,WhatsApp Pay,Low,2,Android,2019-09-13,2,Loyal Digital Users,2879.5665853658534,118062.23,41,0.8780487804878049,161.73,-0.6352636670668592,-1.0044283142944437
USR005780,26,Male,Kolkata,Tier1,PhonePe,Power,57,iOS,2019-05-14,0,Active Everyday Users,3006.991323529412,204475.41,68,0.8676470588235294,280.1,2.4297854739449978,1.3101727026239114
USR005781,39,Male,Jaipur,Tier2,PhonePe,Power,86,Android,2019-07-24,2,Loyal Digital Users,3137.6518181818183,172570.85,55,0.8727272727272727,236.4,0.906999031010163,-0.3479842693265742
USR005782,31,Male,Pune,Tier1,Paytm,Low,2,Android,2022-03-29,0,Active Everyday Users,2641.535882352941,134718.33,51,0.7647058823529411,184.55,-0.7534734191979845,1.8696040838415757
USR005783,37,Female,Bangalore,Tier1,PhonePe,Medium,7,Android,2020-04-12,0,Active Everyday Users,4157.618292682927,170462.35,41,0.8292682926829268,233.51,0.9995994086320458,0.16034063824716754
USR005784,22,Female,Amritsar,Tier3,CRED,High,48,iOS,2022-03-08,3,Premium Investors,3537.396,194556.78,55,0.8545454545454545,266.52,1.7168475403480483,0.3550995780384374
USR005785,18,Male,Bangalore,Tier1,WhatsApp Pay,High,22,Android,2020-05-21,3,Premium Investors,3190.9488333333334,191456.93,60,0.8,262.27,1.2057640100132947,0.6140945868259706
USR005786,52,Male,Bangalore,Tier1,PhonePe,Medium,20,Android,2021-01-04,3,Premium Investors,4433.81,243859.55,55,0.8909090909090909,334.05,3.898513379098456,-1.8067371353039434
USR005787,27,Female,Noida,Tier3,Google Pay,Low,2,iOS,2022-11-07,1,Casual Small Spenders,2567.8322,128391.61,50,0.88,175.88,-1.5525259160518285,-1.0316635211849754
USR005788,47,Male,Pune,Tier1,Paytm,High,41,Android,2020-08-16,3,Premium Investors,4100.124912280702,233707.12,57,0.8245614035087719,320.15,3.229371757154211,0.07081986805039854
USR005789,64,Male,Patna,Tier2,PhonePe,Medium,12,Android,2021-01-25,0,Active Everyday Users,2289.213,114460.65,50,0.86,156.8,-0.7675241620815456,0.9247027879349033
USR005790,25,Female,Bareilly,Tier3,PhonePe,High,37,Android,2021-10-10,1,Casual Small Spenders,1711.5051219512195,70171.71,41,0.926829268292683,96.13,-4.434455106101059,-1.5993838168120316
USR005791,27,Female,Ahmedabad,Tier1,PhonePe,Low,5,Android,2020-01-23,1,Casual Small Spenders,3392.5171052631576,128915.65,38,0.8157894736842105,176.6,-1.3676905420217191,-0.15296660147070973
USR005792,40,Male,Pune,Tier1,Paytm,Medium,16,Android,2020-09-09,2,Loyal Digital Users,2767.548510638298,130074.78,47,0.851063829787234,178.18,-0.638539920481787,-0.22863152233001427
USR005793,60,Male,Visakhapatnam,Tier2,Paytm,High,26,iOS,2022-01-19,0,Active Everyday Users,3686.639069767442,158525.48,43,0.7209302325581395,217.16,0.5730375813532064,1.60246550183132
USR005794,53,Female,Meerut,Tier3,Paytm,Low,5,Android,2020-05-07,3,Premium Investors,3620.294754098361,220837.98,61,0.7868852459016393,302.52,2.9339344288075044,0.7859920004275853
USR005795,34,Male,Chandigarh,Tier3,Google Pay,Power,127,iOS,2021-12-15,0,Active Everyday Users,2986.1984,149309.91999999998,50,0.78,204.53,0.2452613586703437,0.8058099364584717
USR005796,46,Male,Vadodara,Tier2,Google Pay,High,41,Android,2022-10-10,1,Casual Small Spenders,2234.366756756757,82671.57,37,0.8648648648648649,113.25,-2.4740518922069663,-0.19432121530038768
USR005797,23,Female,Agra,Tier2,PhonePe,Medium,8,Web,2020-01-29,2,Loyal Digital Users,2349.449423076923,122171.37,52,0.8846153846153846,167.36,-1.036835551066053,-0.016838777363359626
USR005798,61,Male,Jaipur,Tier2,Google Pay,Medium,11,iOS,2021-02-02,0,Active Everyday Users,3388.6422222222222,182986.68,54,0.8703703703703703,250.67,1.477762976932728,-0.01792968546989377
USR005799,60,Male,Ahmedabad,Tier1,Paytm,High,21,iOS,2019-06-14,1,Casual Small Spenders,1702.1991836734692,83407.76,49,0.8367346938775511,114.26,-2.808987156298513,-0.29292667992984806
USR005800,24,Male,Nagpur,Tier2,PhonePe,Medium,8,Android,2021-05-25,2,Loyal Digital Users,2625.099056603773,139130.25,53,0.9056603773584906,190.59,-0.7504311448581774,-0.33683660106752267
USR005801,28,Female,Delhi,Tier1,PhonePe,Medium,18,iOS,2020-05-06,0,Active Everyday Users,3292.066724137931,190939.87,58,0.8620689655172413,261.56,0.8994710259308802,0.23006230371308864
USR005802,22,Female,Chennai,Tier1,CRED,Medium,9,Android,2020-01-02,3,Premium Investors,3888.9585714285713,190558.97,49,0.8571428571428571,261.04,1.9557035256987214,0.32679340122261574
USR005803,27,Male,Bareilly,Tier3,PhonePe,High,35,Web,2019-12-30,0,Active Everyday Users,2199.9525,114397.53,52,0.8269230769230769,156.71,-1.0337390061749625,0.5100451542959584
USR005804,47,Male,Mumbai,Tier1,Google Pay,Low,1,iOS,2019-10-01,1,Casual Small Spenders,2261.2912,113064.56,50,0.86,154.88,-1.8064554126838257,-0.7941235489122512
USR005805,30,Female,Madurai,Tier2,Google Pay,Low,4,iOS,2019-10-29,3,Premium Investors,4609.540526315789,262743.81,57,0.9122807017543859,359.92,4.263287093203344,-0.31892560366655764
USR005806,22,Female,Surat,Tier2,PhonePe,High,46,Android,2021-02-28,0,Active Everyday Users,2951.3207547169814,156420.0,53,0.8301886792452831,214.27,0.40424693657397115,0.9211356025711858
USR005807,29,Female,Hyderabad,Tier1,Google Pay,High,27,Android,2022-01-07,1,Casual Small Spenders,2673.9783018867925,141720.85,53,0.8113207547169812,194.14,-1.0675929781003681,1.5396278859293724
USR005808,62,Male,Vadodara,Tier2,PhonePe,Medium,9,Android,2019-11-28,2,Loyal Digital Users,2704.046363636364,148722.55000000002,55,0.9090909090909091,203.73,0.1469996310340725,-0.3714235034519334
USR005809,39,Female,Tiruchirappalli,Tier3,PhonePe,High,22,Android,2020-11-28,1,Casual Small Spenders,2788.1964000000003,139409.82,50,0.88,190.97,-0.8080461781983734,-0.5755198256242209
USR005810,31,Male,Ghaziabad,Tier3,PhonePe,Medium,9,Android,2020-09-04,0,Active Everyday Users,2789.905272727273,153444.79,55,0.8363636363636363,210.2,0.6137384112492184,0.370353287936578
USR005811,24,Male,Jaipur,Tier2,Google Pay,Medium,12,Android,2020-01-25,1,Casual Small Spenders,2639.092558139535,113480.98,43,0.813953488372093,155.45,-1.6462629500711692,-0.749291764392264
USR005812,63,Female,Kolkata,Tier1,PhonePe,Medium,17,Android,2022-11-26,1,Casual Small Spenders,1959.912340425532,92115.88,47,0.9148936170212766,126.19,-2.3574807640483417,-1.2141828759736972
USR005813,47,Male,Ranchi,Tier2,PhonePe,Medium,17,Android,2019-08-05,0,Active Everyday Users,3790.9418,189547.09,50,0.84,259.65,0.8978210963814779,-0.1033093980340002
USR005814,27,Male,Agra,Tier2,PhonePe,High,23,Android,2022-07-18,2,Loyal Digital Users,2569.390566037736,136177.7,53,0.8679245283018868,186.54,-0.0007440524395084052,-0.7552311609102376
USR005815,21,Male,Ranchi,Tier2,Google Pay,Power,80,Android,2020-07-26,2,Loyal Digital Users,2168.843684210526,123624.09,57,0.8771929824561403,169.35,-1.3358599790438976,-0.6849330029818436
USR005816,20,Male,Indore,Tier2,PhonePe,Medium,8,Android,2019-04-28,1,Casual Small Spenders,1935.8186274509803,98726.75,51,0.8431372549019608,135.24,-1.761953743689188,1.007276104072172
USR005817,23,Female,Ahmedabad,Tier1,Google Pay,Medium,14,Android,2021-10-23,0,Active Everyday Users,3121.426140350877,177921.29,57,0.8947368421052632,243.73,1.7495611225392997,0.3241498283988251
USR005818,37,Male,Visakhapatnam,Tier2,Paytm,Low,2,Web,2022-12-30,2,Loyal Digital Users,3397.7321428571427,142704.75,42,0.8809523809523809,195.49,-0.5570158569946635,-2.089542853254344
USR005819,55,Male,Amritsar,Tier3,PhonePe,Medium,15,Android,2022-06-25,1,Casual Small Spenders,2092.877169811321,110922.49,53,0.9245283018867925,151.95,-1.4162193650771997,0.18638223484480254
USR005820,34,Female,Agra,Tier2,Google Pay,Low,4,iOS,2019-04-16,3,Premium Investors,5922.4775,236899.1,40,0.95,324.52,3.635679174607062,-3.2201794260349206
USR005821,48,Female,Agra,Tier2,Paytm,Medium,6,iOS,2021-07-05,2,Loyal Digital Users,2590.72,119173.12,46,0.8478260869565217,163.25,-0.7571128676788259,-0.2153937118828364
USR005822,32,Female,Ranchi,Tier2,Paytm,High,43,iOS,2021-05-29,2,Loyal Digital Users,3776.751363636364,166177.06,44,0.8863636363636364,227.64,0.4655603466452088,-1.2677959394699243
USR005823,42,Male,Mumbai,Tier1,Amazon Pay,Low,3,Android,2022-07-07,0,Active Everyday Users,2579.907321428572,144474.81,56,0.8571428571428571,197.91,-0.47253433107221343,0.23378578292929986
USR005824,43,Other,Ahmedabad,Tier1,Google Pay,Medium,18,iOS,2021-06-09,2,Loyal Digital Users,2566.52431372549,130892.74,51,0.9215686274509803,179.31,-0.46174407943879137,-0.7733175362433319
USR005825,24,Female,Visakhapatnam,Tier2,PhonePe,Low,4,Android,2021-10-05,3,Premium Investors,4920.457903225807,305068.39,62,0.8870967741935484,417.9,5.500585731353704,-0.9053274842610542
USR005826,30,Female,Bangalore,Tier1,PhonePe,Medium,17,Android,2020-09-30,2,Loyal Digital Users,4199.656111111111,151187.62,36,0.9444444444444444,207.11,-0.1127901938489784,-3.754605266582784
USR005827,39,Female,Mumbai,Tier1,PhonePe,Medium,13,iOS,2021-04-26,2,Loyal Digital Users,3185.901,159295.05,50,0.82,218.21,0.669888044257026,-0.2954531084359842
USR005828,21,Male,Visakhapatnam,Tier2,Paytm,Power,139,Android,2021-08-24,1,Casual Small Spenders,2470.5543902439026,101292.73,41,0.8780487804878049,138.76,-1.8369490374334594,-0.7697458851952989
USR005829,30,Male,Faridabad,Tier3,CRED,Low,3,Android,2021-06-23,3,Premium Investors,5046.430909090909,277553.7,55,0.7636363636363637,380.21,5.484337445397782,1.8132690870929646
USR005830,35,Male,Pune,Tier1,Google Pay,High,49,iOS,2022-05-05,3,Premium Investors,4935.6050000000005,197424.2,40,0.925,270.44,2.136416552649107,-2.084530700610711
USR005831,64,Male,Pune,Tier1,Google Pay,High,23,iOS,2022-07-10,1,Casual Small Spenders,3048.5548,152427.74,50,0.86,208.81,-0.46828215146152885,-0.46489907667712665
USR005832,33,Male,Hyderabad,Tier1,CRED,High,25,Android,2021-03-03,0,Active Everyday Users,2939.598888888889,132281.95,45,0.7555555555555555,181.21,-0.8896990792844687,1.4759063307772295
USR005833,47,Male,Kanpur,Tier2,PhonePe,Low,3,iOS,2021-11-15,1,Casual Small Spenders,2677.0024390243902,109757.1,41,0.9024390243902439,150.35,-1.9455763376935364,-0.6018236760873765
USR005834,32,Male,Kolkata,Tier1,Paytm,Power,76,Android,2021-02-23,3,Premium Investors,3462.4501785714283,193897.21,56,0.8928571428571429,265.61,1.6909175908258955,-1.142018521340333
USR005835,46,Female,Bhopal,Tier2,Google Pay,Medium,13,Android,2021-09-24,1,Casual Small Spenders,2360.251914893617,110931.84,47,0.8297872340425532,151.96,-2.1275010620263664,0.2739055007066964
USR005836,37,Male,Bhopal,Tier2,Paytm,Low,4,Android,2021-11-12,3,Premium Investors,4174.0706666666665,187833.18,45,0.8,257.31,1.8226755306274705,-0.18209291081570672
USR005837,50,Female,Aurangabad,Tier3,Google Pay,Medium,17,Android,2020-07-30,0,Active Everyday Users,2713.6574137931034,157392.13,58,0.8103448275862069,215.61,0.47324976606030245,1.5918918186075697
USR005838,31,Male,Meerut,Tier3,Paytm,Medium,9,Android,2020-08-21,1,Casual Small Spenders,2134.0397872340423,100299.87,47,0.8085106382978723,137.4,-2.2113607361420873,1.3368652000507717
USR005839,38,Female,Ahmedabad,Tier1,CRED,High,45,Android,2020-06-23,1,Casual Small Spenders,2288.587551020408,112140.79,49,0.8775510204081632,153.62,-1.7843654113832428,-0.023092913321452344
USR005840,39,Male,Nagpur,Tier2,PhonePe,High,22,Android,2020-10-25,2,Loyal Digital Users,3533.9466,176697.33,50,0.86,242.05,0.8664289604422162,-0.6360139323372301
USR005841,31,Male,Pune,Tier1,CRED,Medium,17,Android,2019-01-29,1,Casual Small Spenders,2281.073636363636,100367.24,44,0.8636363636363636,137.49,-2.6015215753430114,-0.7371223543295581
USR005842,24,Female,Kolkata,Tier1,Paytm,Medium,11,Android,2021-10-02,3,Premium Investors,5569.795609756097,228361.62,41,0.8536585365853658,312.82,3.809360418843463,-2.0870727364354407
USR005843,22,Male,Guwahati,Tier3,WhatsApp Pay,Medium,14,Android,2022-03-03,1,Casual Small Spenders,2105.938958333333,101085.07,48,0.875,138.47,-1.807514997174185,0.6585780951115113
USR005844,18,Male,Bangalore,Tier1,CRED,High,32,Android,2022-05-06,0,Active Everyday Users,3868.206829268293,158596.48,41,0.7073170731707317,217.26,-0.20060754736184572,0.9770053706577501
USR005845,49,Male,Bhopal,Tier2,Google Pay,Low,1,Android,2020-03-19,1,Casual Small Spenders,1902.044255319149,89396.08,47,0.8936170212765957,122.46,-3.3341444171625447,-1.3308243172177847
USR005846,26,Male,Noida,Tier3,Google Pay,Medium,19,Android,2020-04-02,0,Active Everyday Users,3425.5898,171279.49,50,0.82,234.63,0.9839084516731638,0.528545831790453
USR005847,25,Male,Jodhpur,Tier3,Amazon Pay,Low,4,Android,2021-12-04,0,Active Everyday Users,3592.5840384615385,186814.37,52,0.7884615384615384,255.91,0.26719485167320656,0.6902469435735803
USR005848,43,Female,Jabalpur,Tier3,PhonePe,Medium,19,Android,2022-02-16,0,Active Everyday Users,2155.9785714285717,120734.8,56,0.8392857142857143,165.39,-0.41232220932948216,1.289627144408924
USR005849,28,Female,Patna,Tier2,Google Pay,Medium,15,Web,2021-11-24,1,Casual Small Spenders,2308.330566037736,122341.52,53,0.9056603773584906,167.59,-1.121428977378198,0.4215901160765588
USR005850,34,Female,Chennai,Tier1,PhonePe,Low,5,Android,2020-01-02,2,Loyal Digital Users,2794.1005882352943,142499.13,51,0.8627450980392157,195.2,-0.11283985943023984,-0.6998785205198881
USR005851,24,Male,Pune,Tier1,Paytm,Low,1,iOS,2020-05-01,3,Premium Investors,3731.6776785714287,208973.95,56,0.8392857142857143,286.27,2.5144559061500846,0.7641852211490521
USR005852,59,Male,Ranchi,Tier2,Paytm,High,42,Android,2020-11-23,0,Active Everyday Users,2764.740322580645,171413.9,62,0.8225806451612904,234.81,0.8854865443887787,2.4310666425863787
USR005853,48,Male,Mumbai,Tier1,PhonePe,High,36,Android,2019-03-01,2,Loyal Digital Users,3190.522340425532,149954.55000000002,47,0.8936170212765957,205.42,0.15887219431101787,-0.9653627107944183
USR005854,49,Male,Madurai,Tier2,PhonePe,High,40,Web,2022-11-26,1,Casual Small Spenders,2066.6895918367345,101267.79,49,0.9183673469387755,138.72,-2.766081786993,-1.2783806740943995
USR005855,31,Male,Kanpur,Tier2,PhonePe,Medium,9,Android,2022-09-13,2,Loyal Digital Users,3100.9188,155045.94,50,0.86,212.39,0.2505086565716924,-0.1627753927209152
USR005856,44,Female,Gorakhpur,Tier3,Google Pay,High,31,iOS,2021-01-31,3,Premium Investors,3293.9965517241376,191051.8,58,0.8275862068965517,261.71,2.278997193809793,0.3366118125516419
USR005857,23,Male,Madurai,Tier2,Google Pay,High,38,Android,2020-11-25,3,Premium Investors,4246.887142857143,237825.68,56,0.8571428571428571,325.79,3.2578564628100666,0.06513049783801737
USR005858,18,Male,Noida,Tier3,Paytm,Power,92,Android,2022-10-05,1,Casual Small Spenders,2073.722340425532,97464.95,47,0.723404255319149,133.51,-1.8706707131656914,2.2449592174725104
USR005859,18,Male,Rajkot,Tier3,CRED,Medium,17,Android,2021-10-12,0,Active Everyday Users,3331.5059090909094,146586.26,44,0.75,200.8,-0.2644035617570054,2.0315531868561822
USR005860,37,Female,Patna,Tier2,Google Pay,Power,143,iOS,2020-07-31,2,Loyal Digital Users,2790.4152272727274,122778.27,44,0.8636363636363636,168.19,-0.9118480959211928,-0.5899681463746183
USR005861,33,Male,Gorakhpur,Tier3,CRED,Low,1,iOS,2020-12-13,1,Casual Small Spenders,2596.3135555555555,116834.11,45,0.9111111111111111,160.05,-1.3596078607986382,-0.7009121866713175
USR005862,35,Female,Bhopal,Tier2,PhonePe,Medium,6,Android,2021-09-28,0,Active Everyday Users,3321.0998,166054.99,50,0.8,227.47,0.7613512653216954,0.25540180005257085
USR005863,18,Female,Pune,Tier1,Google Pay,Medium,10,Android,2022-12-01,1,Casual Small Spenders,3817.819032258065,118352.39,31,0.8387096774193549,162.13,-0.8327668292250883,-0.1641105799647779
USR005864,31,Female,Tiruchirappalli,Tier3,PhonePe,Power,97,iOS,2019-07-29,2,Loyal Digital Users,3487.9071428571438,170907.45,49,0.9387755102040817,234.12,1.3735068034673061,-1.406151365191586
USR005865,42,Male,Jaipur,Tier2,PhonePe,Medium,20,iOS,2020-11-15,1,Casual Small Spenders,1982.4209090909087,87226.52,44,0.9090909090909091,119.49,-2.4118961561289916,-0.5279955084691673
USR005866,32,Female,Pune,Tier1,PhonePe,Medium,14,Android,2020-03-09,1,Casual Small Spenders,2155.659375,103471.65,48,0.8541666666666666,141.74,-2.596787080578017,1.534063769929566
USR005867,43,Male,Lucknow,Tier2,PhonePe,High,28,Android,2022-08-07,0,Active Everyday Users,3168.4025,152083.32,48,0.8333333333333334,208.33,0.4483184059877463,1.802078707161528
USR005868,26,Male,Jabalpur,Tier3,Paytm,Medium,7,Web,2020-12-30,3,Premium Investors,3827.3334545454554,210503.34,55,0.8181818181818182,288.36,2.0655459622650336,0.23990178798300824
USR005869,47,Male,Delhi,Tier1,Paytm,Power,115,Android,2021-11-13,2,Loyal Digital Users,3097.60125,173465.66999999998,56,0.8571428571428571,237.62,0.5824269165897045,-0.6225526060797957
USR005870,37,Male,Hyderabad,Tier1,Google Pay,High,40,iOS,2021-03-26,2,Loyal Digital Users,3197.6068421052632,182263.59,57,0.8421052631578947,249.68,0.6221844755777044,-1.124003016160402
USR005871,25,Female,Pune,Tier1,Google Pay,High,38,Android,2020-02-17,1,Casual Small Spenders,1769.0497368421052,67223.89,38,0.8157894736842105,92.09,-3.711349652017174,1.025586921349989
